sumlev,geoid,areaname,stab,state,county,tract,BG,CBSA,metdiv,logrecno,B23025i1,B23025i2,B23025i3,B23025i4,B23025i5,B23025i6,B23025i7
Geographic summary level ,  ,  ,State abbreviation ,State code ,County code ,Tract code ,Block group code ,CBSA code ,Metro division of MSA ,  ,Total: ,In labor force: ,Civilian labor force: ,Employed ,Unemployed ,Armed Forces ,Not in labor force
150,15000US245102802003,"Block Group 3, Census Tract 2802, Baltimore city, Maryland",MD,24,Baltimore city MD,280200,3,.,,6881,385,79,79,79,0,0,306
150,15000US245102802004,"Block Group 4, Census Tract 2802, Baltimore city, Maryland",MD,24,Baltimore city MD,280200,4,.,,6882,907,267,267,218,49,0,640
150,15000US245102802005,"Block Group 5, Census Tract 2802, Baltimore city, Maryland",MD,24,Baltimore city MD,280200,5,.,,6883,734,492,492,468,24,0,242
150,15000US245102802006,"Block Group 6, Census Tract 2802, Baltimore city, Maryland",MD,24,Baltimore city MD,280200,6,.,,6884,963,566,566,534,32,0,397
150,15000US245102803011,"Block Group 1, Census Tract 2803.01, Baltimore city, Maryland",MD,24,Baltimore city MD,280301,1,.,,6885,817,590,590,577,13,0,227
150,15000US245102803012,"Block Group 2, Census Tract 2803.01, Baltimore city, Maryland",MD,24,Baltimore city MD,280301,2,.,,6886,702,528,528,528,0,0,174
150,15000US245102803013,"Block Group 3, Census Tract 2803.01, Baltimore city, Maryland",MD,24,Baltimore city MD,280301,3,.,,6887,1727,975,975,920,55,0,752
150,15000US245102803021,"Block Group 1, Census Tract 2803.02, Baltimore city, Maryland",MD,24,Baltimore city MD,280302,1,.,,6888,1026,682,682,616,66,0,344
150,15000US245102803022,"Block Group 2, Census Tract 2803.02, Baltimore city, Maryland",MD,24,Baltimore city MD,280302,2,.,,6889,1542,940,940,851,89,0,602
150,15000US245102804011,"Block Group 1, Census Tract 2804.01, Baltimore city, Maryland",MD,24,Baltimore city MD,280401,1,.,,6890,309,183,183,183,0,0,126
150,15000US245102804012,"Block Group 2, Census Tract 2804.01, Baltimore city, Maryland",MD,24,Baltimore city MD,280401,2,.,,6891,672,453,453,429,24,0,219
150,15000US245102804013,"Block Group 3, Census Tract 2804.01, Baltimore city, Maryland",MD,24,Baltimore city MD,280401,3,.,,6892,459,222,222,207,15,0,237
150,15000US245102804014,"Block Group 4, Census Tract 2804.01, Baltimore city, Maryland",MD,24,Baltimore city MD,280401,4,.,,6893,558,330,330,315,15,0,228
150,15000US245102804015,"Block Group 5, Census Tract 2804.01, Baltimore city, Maryland",MD,24,Baltimore city MD,280401,5,.,,6894,733,628,628,599,29,0,105
150,15000US245102804021,"Block Group 1, Census Tract 2804.02, Baltimore city, Maryland",MD,24,Baltimore city MD,280402,1,.,,6895,1014,507,507,452,55,0,507
150,15000US245102804031,"Block Group 1, Census Tract 2804.03, Baltimore city, Maryland",MD,24,Baltimore city MD,280403,1,.,,6896,468,358,358,358,0,0,110
150,15000US245102804032,"Block Group 2, Census Tract 2804.03, Baltimore city, Maryland",MD,24,Baltimore city MD,280403,2,.,,6897,721,444,444,444,0,0,277
150,15000US245102804033,"Block Group 3, Census Tract 2804.03, Baltimore city, Maryland",MD,24,Baltimore city MD,280403,3,.,,6898,1611,1340,1340,1259,81,0,271
150,15000US245102804034,"Block Group 4, Census Tract 2804.03, Baltimore city, Maryland",MD,24,Baltimore city MD,280403,4,.,,6899,736,565,565,565,0,0,171
150,15000US245102804041,"Block Group 1, Census Tract 2804.04, Baltimore city, Maryland",MD,24,Baltimore city MD,280404,1,.,,6900,1569,759,759,672,87,0,810
150,15000US245102804042,"Block Group 2, Census Tract 2804.04, Baltimore city, Maryland",MD,24,Baltimore city MD,280404,2,.,,6901,511,316,309,298,11,7,195
150,15000US245102805001,"Block Group 1, Census Tract 2805, Baltimore city, Maryland",MD,24,Baltimore city MD,280500,1,.,,6902,550,256,256,207,49,0,294
150,15000US245102805002,"Block Group 2, Census Tract 2805, Baltimore city, Maryland",MD,24,Baltimore city MD,280500,2,.,,6903,1090,62,62,48,14,0,1028
150,15000US245102805003,"Block Group 3, Census Tract 2805, Baltimore city, Maryland",MD,24,Baltimore city MD,280500,3,.,,6904,327,161,161,124,37,0,166
